trade_id,amount,timestamp,counterparty_id
f65723bf,23736.69,1712002243,342
228420da,17206.26,1712002244,270
d535d8f4,18151.47,1712002245,433
a54c5133,25997.37,1712002246,181
1142255b,11205.62,1712002247,471
35d38065,4642.94,1712002248,489
d55dc692,8113.06,1712002249,437
891cabe5,15437.29,1712002250,426
969ef54a,9740.67,1712002251,452
970b0dee,5337.21,1712002252,337
afbcc8cb,7226.35,1712002253,220
a3112d0d,26198.72,1712002254,101
a20bb32b,46490.04,1712002255,289
b7124b99,4753.32,1712002256,337
9b15851f,30237.22,1712002257,265
eb1750f4,48236.04,1712002258,250
e25659e7,11776.51,1712002259,426
531a2ab1,48026.24,1712002260,289
4b632196,13668.73,1712002261,147
f0c4cff1,30270.36,1712002262,167
23aedd81,18231.35,1712002263,452
1994d754,35909.01,1712002264,303
122b578c,19419.19,1712002265,154
46ff2682,12993.3,1712002266,156
38405886,49880.65,1712002267,172
3a4876fc,22675.09,1712002268,191
33d5a8ee,35009.05,1712002269,389
35814a30,14456.77,1712002270,215
744944cd,40556.89,1712002271,279
f7b3d11f,34040.69,1712002272,119
27e18cf0,42091.33,1712002273,388
5f6ee03f,48950.98,1712002274,333
1c485b5d,26040.43,1712002275,186
00fbcc4e,21304.68,1712002276,115
e837265d,25557.54,1712002277,134
70be9a24,40603.26,1712002278,309
d0a141e6,43875.28,1712002279,167
8ba82a3b,20627.12,1712002280,449
ba1331e9,27489.95,1712002281,200
7f0f32d5,20553.6,1712002282,101
b73670f9,2295.73,1712002283,451
323c5281,38202.43,1712002284,322
4ccaf349,41484.97,1712002285,286
670138bd,42255.43,1712002286,395
02544cd4,21529.77,1712002287,381
d7577778,23199.05,1712002288,458
397c9fe3,18936.33,1712002289,409
5495ab21,38509.48,1712002290,222
986b4444,34643.49,1712002291,374
8d3d8063,44317.03,1712002292,464
4dc96282,22748.73,1712002293,100
57bc6e80,45842.12,1712002294,484
1a787667,18232.39,1712002295,243
68d8c50f,14617.97,1712002296,161
9c19b11d,21356.94,1712002297,406
18695a59,48018.35,1712002298,211
476785d4,25838.74,1712002299,206
ce89d3a3,8390.25,1712002300,461
a651941c,49667.88,1712002301,482
5d3b1fc6,16509.68,1712002302,199
991a41e3,13015.3,1712002303,367
3af214d4,36410.35,1712002304,207
eaef5f99,42936.22,1712002305,152
67b16076,11297.7,1712002306,207
3992fd25,45769.6,1712002307,478
70bb0596,44196.07,1712002308,234
ec2ac641,15300.28,1712002309,316
bfe1a619,6179.99,1712002310,254
99a613d2,36168.2,1712002311,157
0d170b55,20913.52,1712002312,130
a9a4bb8d,14860.86,1712002313,109
aa96c371,9301.09,1712002314,171
9ecbdfa0,12937.28,1712002315,340
6162abfe,8978.68,1712002316,327
07d027e3,26037.32,1712002317,448
b860d98f,3004.16,1712002318,402
f091b8a5,36961.95,1712002319,114
ee5bdfe0,5177.82,1712002320,186
b7d9dc1f,39197.17,1712002321,391
3ba7e512,31910.84,1712002322,471
d0f61ad5,35010.67,1712002323,376
80e44ab0,6986.37,1712002324,106
a2344b80,18008.59,1712002325,221
06598641,26768.18,1712002326,461
f5fccd61,34376.74,1712002327,413
b2f66182,3079.76,1712002328,218
6eee9983,42198.74,1712002329,378
528d40cb,1600.98,1712002330,402
a2cd130b,7126.22,1712002331,204
c0c77fb3,48395.09,1712002332,417
01e50a74,4332.47,1712002333,321
92b5b84e,25199.8,1712002334,439
aac1e9a0,25018.82,1712002335,186
ae8821c1,41462.23,1712002336,169
ec745340,48864.34,1712002337,139
7740a825,49710.15,1712002338,370
cc932694,30421.64,1712002339,162
a9ac2afe,32562.3,1712002340,445
d4a7cc2a,29198.39,1712002341,203
a922433d,5439.2,1712002342,132
694842ae,4836.92,1712002343,467
a6cabed1,22567.41,1712002344,272
52427314,46113.77,1712002345,472
cb063058,9768.16,1712002346,325
86893234,7997.65,1712002347,271
23881ae8,42818.26,1712002348,325
315ada3c,18686.03,1712002349,109
734d012a,10244.04,1712002350,267
dcdbd04d,18267.34,1712002351,432
59c5ce14,45841.38,1712002352,403
5b742a3b,2656.7,1712002353,164
776b4994,23374.36,1712002354,368
7c7e178e,18303.52,1712002355,117
a9a94979,44234.99,1712002356,274
d5719b26,37060.79,1712002357,152
38bd0435,21810.08,1712002358,492
1870f175,19229.92,1712002359,167
52071b40,44546.55,1712002360,363
d7d1b244,32204.93,1712002361,453
c0d7db76,17715.92,1712002362,274
c30aed42,32822.18,1712002363,213
b46c9f94,21456.7,1712002364,192
9ee1910f,13630.45,1712002365,129
9871ce09,44211.78,1712002366,291
211bbcd5,20606.84,1712002367,109
007ada2b,35388.11,1712002368,313
845fbaac,37786.95,1712002369,301
d3dd5bb7,44066.65,1712002370,388
9f070da8,23172.79,1712002371,306
8e0aca8f,13962.89,1712002372,306
e58c52cb,49292.24,1712002373,397
5f7f2777,1923.89,1712002374,289
bb219d31,13019.07,1712002375,393
f0a1141f,21270.15,1712002376,394
28188029,36509.46,1712002377,321
36bd751c,5624.28,1712002378,275
3cbd96f3,6194.68,1712002379,143
dcb94bc5,12058.2,1712002380,360
fc366885,11782.89,1712002381,167
20fbab36,11498.39,1712002382,372
24ddc316,36859.51,1712002383,495
de5b193e,3238.46,1712002384,124
975c0d5e,20308.83,1712002385,475
45246284,4583.95,1712002386,195
04a3e545,1025.52,1712002387,408
311d8f4f,42523.08,1712002388,196
f9121f58,13703.65,1712002389,395
96eb0ef9,22785.02,1712002390,129
6d92968e,11524.07,1712002391,223
d1e5264f,21209.19,1712002392,250
c277b1df,16620.29,1712002393,365
e2540c6d,16557.19,1712002394,370
8cab802d,48434.5,1712002395,161
506acb96,3087.46,1712002396,306
2b2851f3,27019.41,1712002397,168
7426f4ca,20048.89,1712002398,498
54a9a491,28518.22,1712002399,165
d0c27689,12326.78,1712002400,322
491d3a3b,27474.61,1712002401,468
deec8801,26317.57,1712002402,158
d32ee7c6,48038.75,1712002403,383
148882be,31357.06,1712002404,300
caef970a,46216.07,1712002405,378
f8827439,19568.84,1712002406,125
d7320b0f,24902.68,1712002407,205
3b22c40e,16254.92,1712002408,139
9acd2eb7,23592.41,1712002409,348
890d8221,44082.49,1712002410,255
34b84885,49327.53,1712002411,248
f28ff0e4,42501.8,1712002412,221
433cec99,29969.22,1712002413,192
2a4e057c,9302.57,1712002414,366
a11bdf68,19812.75,1712002415,486
72034d56,45997.05,1712002416,140
238d41cf,4237.32,1712002417,125
8b93c5d4,14355.16,1712002418,469
a3bc3aa1,40655.32,1712002419,145
98cbbf79,49166.8,1712002420,126
0ba48a8a,15716.83,1712002421,104
c1794ce3,20715.41,1712002422,233
a28f00f1,22042.44,1712002423,346
c032e9a1,25180.3,1712002424,216
87f7c9ba,38189.88,1712002425,480
d262e36f,45012.34,1712002426,477
b468c601,38183.46,1712002427,302
e394f107,30625.24,1712002428,278
1cf44347,25907.4,1712002429,338
31b98c0d,2409.98,1712002430,288
aaa4a733,38818.65,1712002431,168
7b6f504b,30034.92,1712002432,499
4e42589a,20822.35,1712002433,187
da520f7b,23304.68,1712002434,201
5bf9f181,40030.19,1712002435,252
29dacd9c,32007.35,1712002436,341
1a99e563,7025.8,1712002437,208
d3e0d97b,1831.09,1712002438,421
2a60ce85,11201.45,1712002439,148
3f646c75,25042.44,1712002440,294
c8693374,6420.08,1712002441,365
bc15a662,14643.87,1712002442,242
11a5920f,45697.51,1712002443,304
4ca12e4b,10982.37,1712002444,437
ff251a02,10461.55,1712002445,441
47b70512,2093.43,1712002446,324
8a952d7c,24271.66,1712002447,371
61c0678f,27989.44,1712002448,132
316e7911,36093.46,1712002449,363
ae5e4a64,29504.94,1712002450,134
680f7448,19412.32,1712002451,354
1bf10090,13216.07,1712002452,115
a67fbed4,46685.21,1712002453,408
200d461e,12235.53,1712002454,492
3a5e539f,24625.37,1712002455,367
bd6ae05d,31440.26,1712002456,186
5f9c8fc6,48504.06,1712002457,436
685ca1bb,33625.14,1712002458,260
df1da1ef,21195.71,1712002459,291
ebcdd6fc,35196.55,1712002460,108
454eb5d4,29103.69,1712002461,192
3c1bf2b4,20541.79,1712002462,319
70026a42,38916.22,1712002463,487
3c135765,16900.02,1712002464,366
74a61d40,24954.56,1712002465,348
383d73ec,31099.42,1712002466,454
ee94e1d5,6940.0,1712002467,486
5a37f732,20585.6,1712002468,269
acb7b6bf,45794.47,1712002469,470
759a886d,14974.26,1712002470,262
b2145cc7,1115.55,1712002471,441
df86902a,35187.42,1712002472,454
5b087a5b,44594.95,1712002473,203
61742b8b,20500.56,1712002474,217
fd22c963,32479.2,1712002475,373
74cdfb3d,29917.51,1712002476,425
e033823e,43977.75,1712002477,143
1b3dbfd9,33862.42,1712002478,278
9f400561,28372.91,1712002479,443
f1fe5695,12163.49,1712002480,382
4198d04d,33055.48,1712002481,375
3a9f8273,25770.59,1712002482,194
2a71e84e,42814.12,1712002483,336
9b5bea78,11107.51,1712002484,446
38cb1090,37676.62,1712002485,285
349a6c0c,25124.75,1712002486,316
0069061c,7911.7,1712002487,481
3aed9841,40853.86,1712002488,482
e39a287c,14771.43,1712002489,296
2c5456d1,29013.9,1712002490,287
80ac83fd,8970.53,1712002491,495
f7c76fd0,5746.08,1712002492,269
bd24e5bf,46018.24,1712002493,481
14bd64be,19406.13,1712002494,482
3917c059,34943.77,1712002495,193
98a72c9d,8885.29,1712002496,107
d5775378,13647.38,1712002497,343
8d001e33,9154.99,1712002498,440
3a3f99ac,13351.44,1712002499,239
afd2b5e4,14330.4,1712002500,495
caf874f4,13675.99,1712002501,288
458cbeb8,27696.68,1712002502,388
7db82da5,28410.51,1712002503,448
f1f76d10,26243.01,1712002504,309
7b4c7f12,23589.18,1712002505,377
50f63061,23790.71,1712002506,274
a914be7b,43159.55,1712002507,141
085a8f79,27457.23,1712002508,347
85575e44,11439.6,1712002509,171
f588fc54,38180.67,1712002510,115
9b9f9c72,44719.39,1712002511,444
e9a8153d,28427.92,1712002512,496
769a67aa,3377.58,1712002513,260
d350d231,39550.74,1712002514,293
f6b15f24,25760.79,1712002515,162
ebfbbe3c,29564.6,1712002516,195
f49c2f81,26376.75,1712002517,393
181add2c,2844.12,1712002518,180
a610ac75,21584.43,1712002519,328
bee15613,42845.74,1712002520,277
c9047a02,18245.71,1712002521,383
1a061385,41123.17,1712002522,283
23d4a16a,40825.56,1712002523,326
5264caf1,22054.74,1712002524,408
cf58ef63,23184.11,1712002525,127
f80f8bf3,7130.53,1712002526,491
117d1527,45661.99,1712002527,109
a6cfd631,24134.45,1712002528,448
472e94bb,28738.57,1712002529,349
4beb7fa0,45148.7,1712002530,460
bb578587,38549.32,1712002531,378
b25ee5aa,47181.63,1712002532,472
0efb48bd,24266.35,1712002533,266
a077488f,3120.18,1712002534,435
4b3b91f0,5123.09,1712002535,448
7b71f6f3,28377.67,1712002536,484
b75dbd0c,8151.7,1712002537,116
0984d0e4,9500.59,1712002538,474
722452d6,49886.1,1712002539,499
38ab56ec,27518.6,1712002540,240
f2109942,43769.43,1712002541,155
b3516fee,1375.95,1712002542,323
2f21a4f4,32284.49,1712002543,310
290f2f4e,25819.31,1712002544,412
678d3d4c,49047.11,1712002545,292
7d1a5a91,24429.18,1712002546,335
d6f24bf3,16740.34,1712002547,195
45166539,13040.97,1712002548,342
5e0439cb,33532.14,1712002549,456
4b9bb764,37279.55,1712002550,380
b7c0a29e,38003.38,1712002551,176
5d43d626,46385.23,1712002552,492
7456ba6e,39496.89,1712002553,159
c3e9c1ff,22559.5,1712002554,363
ac16a5d6,10347.28,1712002555,294
6ff84453,9213.65,1712002556,205
003f6c68,13073.56,1712002557,245
9f8961d1,6025.85,1712002558,211
86acfa4f,28558.01,1712002559,433
3d697d96,9983.18,1712002560,124
8eec105f,49634.72,1712002561,205
7b643dd8,43172.98,1712002562,185
0875c270,17457.97,1712002563,199
96f3daa2,14087.94,1712002564,446
9935619f,39579.18,1712002565,300
230a8b17,24693.4,1712002566,175
3e6569f2,24576.97,1712002567,244
2ea93b70,28434.3,1712002568,212
912a00db,11140.45,1712002569,346
9957e117,7888.85,1712002570,195
a7bc8464,49137.51,1712002571,225
d3a6e202,43978.96,1712002572,323
41f7d8f1,42436.07,1712002573,466
5fe68af0,35540.28,1712002574,174
7105ad1e,43410.32,1712002575,366
6b577595,14007.86,1712002576,236
abcb818a,49120.18,1712002577,405
25e96273,27112.66,1712002578,371
482caea1,2630.89,1712002579,276
0a7f23ba,19939.16,1712002580,125
a850aff2,10912.99,1712002581,426
28cbae12,20788.76,1712002582,366
017e81e9,24407.71,1712002583,181
8b82cb04,35238.76,1712002584,416
cc4d9563,28309.22,1712002585,130
d465b20f,44601.53,1712002586,162
5441c488,22083.4,1712002587,130
b855c677,29120.34,1712002588,495
f642e649,15959.07,1712002589,464
ff6c264e,14008.68,1712002590,179
f4f6c132,23932.13,1712002591,215
27889f1d,38497.47,1712002592,265
6d1e2581,34935.57,1712002593,409
9f63a267,8416.58,1712002594,201
4f7abd90,34937.69,1712002595,433
a3e6637f,28180.61,1712002596,116
6c2d1e58,27986.9,1712002597,106
11be45dd,9899.97,1712002598,308
74e3b2a1,43351.89,1712002599,360
a7ef6cdd,17308.0,1712002600,315
3b11401e,11288.25,1712002601,166
c60c06ea,11855.16,1712002602,447
08b3e547,24469.8,1712002603,308
a64fd9ac,24205.38,1712002604,322
6ad83d55,40819.46,1712002605,382
599afef1,15618.77,1712002606,387
07c46e20,4093.04,1712002607,391
97fa88dd,21945.41,1712002608,216
0ca79f8f,49809.76,1712002609,184
d98ff466,11137.58,1712002610,301
5acbca43,12538.47,1712002611,276
a388a770,16418.29,1712002612,456
e5193739,4003.46,1712002613,372
a4ec2a74,49541.87,1712002614,100
f65649c9,31522.7,1712002615,255
8780738d,48629.63,1712002616,148
c4718199,45827.55,1712002617,255
e6ebc8b3,41338.7,1712002618,320
485d76a5,24093.67,1712002619,117
1378bad9,18573.42,1712002620,101
99ed8809,11990.36,1712002621,477
d3985d5a,45737.17,1712002622,261
4bd09ccf,7608.91,1712002623,128
787c89a3,18878.16,1712002624,157
26b2a2f1,28341.79,1712002625,217
431133c4,11768.15,1712002626,499
80dc4bc9,2247.08,1712002627,189
713e46b9,15880.13,1712002628,485
1cb9ba5a,46271.27,1712002629,177
68b99e4f,5475.79,1712002630,367
40375a27,47393.01,1712002631,325
5872b432,21372.48,1712002632,335
6c6497c1,8284.66,1712002633,415
d1d22fcc,2946.08,1712002634,110
fd46e872,46975.73,1712002635,166
3d52b741,9029.59,1712002636,216
ed401bfd,15217.42,1712002637,260
806abbe1,16694.81,1712002638,493
5048320a,19485.21,1712002639,317
a7e85238,48471.02,1712002640,268
a568de04,4775.45,1712002641,439
9dfde53a,20385.27,1712002642,139
8a6e03be,43175.8,1712002643,184
29cb71b0,12808.99,1712002644,390
c6558ed1,48196.97,1712002645,246
ba033a39,19204.33,1712002646,281
1b6b4b8d,47332.46,1712002647,194
9ca35f27,34813.53,1712002648,379
a376cdd0,37696.14,1712002649,143
476214bf,35070.2,1712002650,456
b1b686c2,8980.86,1712002651,409
7f1f153d,9885.52,1712002652,175
fe8e7308,28821.26,1712002653,109
0c581ed3,11309.77,1712002654,241
51c18b66,45101.2,1712002655,438
ddc1af9b,2642.26,1712002656,165
7398b260,35611.5,1712002657,105
08dc494b,9757.92,1712002658,282
607d1f45,19504.58,1712002659,193
6f14f77a,37641.42,1712002660,395
0ee09fda,24856.64,1712002661,256
b5f040de,17416.36,1712002662,165
50fe75d6,3504.86,1712002663,276
91c794d7,35210.07,1712002664,461
555285ce,40462.5,1712002665,330
bc521cc3,22520.23,1712002666,316
2ebdf436,9276.23,1712002667,463
6016c2d1,13029.4,1712002668,159
6d5a4e2f,10467.89,1712002669,318
375a4a1d,12079.12,1712002670,485
7954aef7,48477.97,1712002671,455
cc0bc8e1,23019.32,1712002672,203
5476aed5,23347.17,1712002673,237
dfa21fef,44893.67,1712002674,393
633db74e,19302.43,1712002675,307
b079fcef,23184.04,1712002676,317
2323abab,23315.75,1712002677,412
9ac4f07e,48083.31,1712002678,454
9837777a,37436.35,1712002679,404
723be1f7,41431.66,1712002680,237
5cff9e74,16525.51,1712002681,114
ed656dd6,33318.56,1712002682,331
778542a8,17240.03,1712002683,470
53403341,42797.72,1712002684,196
7a6bd354,8998.34,1712002685,112
bc17d8d4,9673.42,1712002686,324
574381af,8211.32,1712002687,262
e7f61eb9,3453.27,1712002688,376
98db163d,31497.75,1712002689,353
9e0b3a87,27515.03,1712002690,383
a2a311e4,4983.08,1712002691,411
bfbd24f4,31485.93,1712002692,463
f44da6d5,33969.25,1712002693,108
a1bb31b5,30221.7,1712002694,150
6cdf251c,43859.87,1712002695,489
c6ac95f4,31105.97,1712002696,219
9323793d,45036.72,1712002697,132
902ccc81,13936.07,1712002698,278
c67837d5,29299.67,1712002699,473
1009a430,41904.58,1712002700,481
03d005e8,19721.36,1712002701,316
a6303134,30819.66,1712002702,361
1ead24fb,49448.51,1712002703,384
75fb1694,49568.93,1712002704,437
2a0c2ca2,49882.57,1712002705,234
3a00cc74,31247.03,1712002706,228
8065410a,28082.98,1712002707,498
87b46e47,19310.65,1712002708,415
1a80e1d2,39440.69,1712002709,396
bc9bc317,17181.29,1712002710,303
23fbcda4,10999.23,1712002711,169
179ef425,47150.95,1712002712,263
ece544b0,12143.15,1712002713,413
f5cb2ab8,12577.3,1712002714,247
06d9d246,32760.12,1712002715,160
111f2046,33894.23,1712002716,493
11767077,1189.61,1712002717,339
372ab80a,31815.24,1712002718,357
a1e72ca7,25572.09,1712002719,456
738e6316,48381.8,1712002720,498
0acd2575,5643.7,1712002721,331
e6b95ba2,37460.69,1712002722,366
f84aa466,6970.14,1712002723,274
0d0cef1f,43080.32,1712002724,159
5aa38e03,47971.42,1712002725,474
5b39538c,4910.13,1712002726,454
27ef508a,36436.03,1712002727,135
b0b5e55d,42339.14,1712002728,357
0347cc57,35205.2,1712002729,242
11d1a727,49960.04,1712002730,372
362ed27f,34728.63,1712002731,192
11b90adc,6156.56,1712002732,411
68cf38e2,3152.69,1712002733,260
4cb4a146,13669.83,1712002734,130
cae8638a,17761.01,1712002735,408
7c4fa3ac,26578.17,1712002736,399
6a5179a2,17182.88,1712002737,301
c8e79126,24874.55,1712002738,104
8dc0a50f,11693.33,1712002739,368
11e8c5f5,40136.42,1712002740,400
6638c51a,33897.96,1712002741,469
29187eb7,14453.39,1712002742,157
29195e26,10474.56,1712002743,204
9da7d153,9338.56,1712002744,134
51d247b1,42960.97,1712002745,104
93c33230,48848.69,1712002746,198
cbc91948,21459.48,1712002747,352
3d558419,21272.23,1712002748,357
c95ff98c,19977.68,1712002749,284
ddece3d0,15680.42,1712002750,417
a6aa1459,24274.96,1712002751,396
244f7835,3433.14,1712002752,407
97cbc9b6,17307.45,1712002753,224
803e975b,29713.91,1712002754,498
738c6980,20609.66,1712002755,267
6eed7aee,38719.92,1712002756,286
e36fd970,10213.13,1712002757,468
ca0f09f9,19118.99,1712002758,126
dd237083,23380.0,1712002759,301
da0c35cd,1223.89,1712002760,446
2946889a,7070.11,1712002761,326
ce12ea46,26095.39,1712002762,306
76d75f79,9443.07,1712002763,192
ac589d18,12443.98,1712002764,398
81c909a8,10013.43,1712002765,172
503d4306,12712.85,1712002766,416
bcb5e64d,4104.33,1712002767,267
db37384b,43015.97,1712002768,362
eb3b57bb,44925.92,1712002769,177
1678be4b,18353.45,1712002770,396
e0dff4a7,41993.14,1712002771,370
78b055f2,45423.26,1712002772,369
2d49e3c5,44986.58,1712002773,394
afb56d58,15776.78,1712002774,275
9a7545f6,7718.12,1712002775,256
bae94586,30503.21,1712002776,235
2ff8d33c,36072.07,1712002777,357
34fd959e,33258.05,1712002778,380
fce6e13a,40859.99,1712002779,279
43b8b35b,47339.56,1712002780,402
cb5cc6db,28522.18,1712002781,325
6568c83b,33727.81,1712002782,287
cfa2c207,49959.31,1712002783,345
dc5dec5f,6980.51,1712002784,168
8bc85152,44082.23,1712002785,208
7c984587,14017.89,1712002786,442
11ab7b68,34341.6,1712002787,275
6a18410c,14489.6,1712002788,254
d6fbe7c4,36085.4,1712002789,420
d8573586,9646.51,1712002790,147
48895779,20962.78,1712002791,345
62cf5875,47038.13,1712002792,341
0f854bb8,25675.12,1712002793,110
32b9237f,43165.26,1712002794,106
177bb646,36331.11,1712002795,428
5f481f33,1737.98,1712002796,287
c68f74bf,48879.11,1712002797,144
60b21bd9,31299.29,1712002798,303
e538317e,33844.13,1712002799,140
8612e4de,12295.37,1712002800,392
c2f5a901,44345.69,1712002801,341
330ed0d6,28208.04,1712002802,442
fb5ec77c,28202.3,1712002803,436
6e07b36f,49078.02,1712002804,371
87a81753,41234.74,1712002805,111
0c47344f,44017.16,1712002806,133
a30642f7,31091.79,1712002807,492
78db2bfa,30989.43,1712002808,453
c7708c39,45953.45,1712002809,229
aeacc3ac,48064.75,1712002810,372
95577364,5657.7,1712002811,463
d8822989,30648.44,1712002812,252
c575ed52,35608.67,1712002813,398
75dcc275,34995.97,1712002814,339
c7f2ca68,31764.38,1712002815,325
5e509815,16577.47,1712002816,404
f5467702,28499.47,1712002817,263
48084da1,42109.68,1712002818,483
9347e624,22821.91,1712002819,178
a85c713c,35819.0,1712002820,308
f8dd6b7e,17468.13,1712002821,340
90833c2c,37617.96,1712002822,469
1f466c4a,27668.1,1712002823,202
cd661abd,42124.89,1712002824,172
afcd0e2c,44336.11,1712002825,324
de58c91f,31234.8,1712002826,193
9628a801,37875.33,1712002827,466
ca422b1f,48199.56,1712002828,335
b87075e9,12609.2,1712002829,178
d19f9383,14348.56,1712002830,399
60e493d4,34303.83,1712002831,173
316d851e,5393.49,1712002832,494
9ad15c13,24785.71,1712002833,310
3ad06399,8446.54,1712002834,313
29dfbff6,33775.87,1712002835,128
5c0145a2,21659.65,1712002836,251
a1413d32,11609.35,1712002837,313
83d75d27,24450.97,1712002838,354
381f932a,10177.81,1712002839,111
70798873,21849.97,1712002840,438
a49a3d0f,8414.64,1712002841,448
0a94a94a,38640.81,1712002842,105
cc0983c2,44153.39,1712002843,396
613bdb50,6766.33,1712002844,214
fe87607a,24928.79,1712002845,452
a5ada604,16390.08,1712002846,412
c57fae52,36399.67,1712002847,307
b2a5145f,29169.09,1712002848,306
041d1314,26149.87,1712002849,233
8850c273,4737.15,1712002850,111
15e3c7b9,35269.67,1712002851,143
ef7d84e4,22303.02,1712002852,172
fca7f4be,38883.57,1712002853,413
29691696,31209.34,1712002854,249
a5bb9d37,5996.03,1712002855,302
1a4d5ba3,32954.95,1712002856,291
25bf061b,3648.44,1712002857,417
708703da,12457.35,1712002858,126
729f7bf0,16680.46,1712002859,395
ffff6b23,35522.65,1712002860,186
843aa4dd,12355.41,1712002861,489
5f068dd8,3229.03,1712002862,198
d8f74605,39771.65,1712002863,118
6224b2d6,48868.33,1712002864,202
fc723729,11237.81,1712002865,395
ccc62dec,16957.86,1712002866,191
1505dc11,7208.22,1712002867,181
70b300e1,7122.92,1712002868,405
01ebe5eb,43378.98,1712002869,374
17b0ad6b,5291.97,1712002870,116
1e4506cb,18986.09,1712002871,453
afe6cd6e,23214.39,1712002872,412
38920ea9,16918.12,1712002873,279
e2697085,20333.47,1712002874,300
ed9e0840,43060.2,1712002875,212
e5313aa7,10153.69,1712002876,184
d45c444e,46674.03,1712002877,348
17a654f9,26706.94,1712002878,383
11354aeb,49366.24,1712002879,290
419576e5,20798.07,1712002880,495
195a7faa,17180.73,1712002881,473
2b31184a,29771.07,1712002882,325
36012b9a,37973.25,1712002883,492
b09d79ce,28636.45,1712002884,350
a3ca5361,41331.18,1712002885,412
d202e7b0,33173.2,1712002886,179
9a6c0974,29612.05,1712002887,135
dde97181,20071.18,1712002888,261
4bebae93,47976.05,1712002889,376
109b00e7,24974.14,1712002890,434
b4326a0e,27015.8,1712002891,136
970a02e4,26940.89,1712002892,348
a609130b,32057.86,1712002893,196
02c2571e,26613.03,1712002894,374
986caf33,2950.05,1712002895,268
bd054561,26513.46,1712002896,202
380919fa,18289.59,1712002897,362
34a4eb88,11906.36,1712002898,418
5c8ababe,10595.55,1712002899,301
396d65d2,10354.34,1712002900,270
e684fd11,22497.99,1712002901,172
7b51195e,1487.66,1712002902,489
a627425a,14376.15,1712002903,188
06110f54,5395.13,1712002904,433
de0f1813,9609.11,1712002905,290
e2999684,34136.41,1712002906,348
1b9f19ec,39934.2,1712002907,416
5277345d,30282.56,1712002908,264
87f95282,33633.86,1712002909,397
7e388258,9316.05,1712002910,396
0ded486a,13339.88,1712002911,454
d56bfda9,13343.61,1712002912,311
673ffa51,16858.19,1712002913,372
9f3a0483,27348.89,1712002914,362
883e8175,45489.49,1712002915,342
64d26555,48136.74,1712002916,480
44f9ce1b,17555.32,1712002917,110
da67ebef,6729.21,1712002918,372
96faf629,3909.74,1712002919,398
c9338ba8,9218.89,1712002920,130
58750f3f,42386.19,1712002921,192
78fb5dac,3166.95,1712002922,122
a7c8afd1,4505.12,1712002923,166
2f80f589,29576.85,1712002924,492
85a63120,22418.62,1712002925,445
92eccfc0,48741.39,1712002926,237
e3cf4b4f,6618.09,1712002927,381
b99447bc,6645.35,1712002928,190
a13aa68a,19899.91,1712002929,464
424e7fde,21593.48,1712002930,377
1f8d35c8,36161.94,1712002931,389
0982eefb,32862.55,1712002932,435
b7fed9fd,1208.75,1712002933,473
693431e2,19691.13,1712002934,401
a3fe3467,43778.03,1712002935,244
4f0f464e,24290.37,1712002936,411
e77626f9,36990.5,1712002937,198
8978fc2d,42236.85,1712002938,456
e984f6b0,32749.4,1712002939,200
6f3dae74,12576.42,1712002940,256
68d7888f,5807.8,1712002941,268
5eebc86f,26412.44,1712002942,243
ad9d101c,13257.36,1712002943,180
912a01fa,41788.82,1712002944,291
7a2268e9,11472.43,1712002945,331
4f847628,17474.03,1712002946,134
a10e50ca,44967.96,1712002947,171
2873a778,16732.62,1712002948,469
13adfc56,24161.26,1712002949,237
ea528e15,9718.05,1712002950,125
610059f5,44947.26,1712002951,416
bf810e63,13342.53,1712002952,102
a20774a6,9891.89,1712002953,254
8f6fcfc2,46794.02,1712002954,180
5a1e59e6,46978.33,1712002955,425
f68185ce,8961.24,1712002956,233
aa870f89,41751.77,1712002957,302
46a6f9f2,38375.1,1712002958,277
679d4545,32717.28,1712002959,484
c1686746,28206.16,1712002960,233
7164d7bb,37736.88,1712002961,291
88f09b8b,22743.21,1712002962,308
3982b484,48314.79,1712002963,317
da86e4e2,32920.75,1712002964,352
42cdd61b,20766.84,1712002965,465
e3b59cb5,15225.35,1712002966,100
8b2a10a5,40675.13,1712002967,455
defd0f67,27437.13,1712002968,334
0a8bdfb7,32897.49,1712002969,307
3d3728cd,19073.11,1712002970,425
e3331a8f,49517.08,1712002971,105
139af4af,46963.12,1712002972,205
8218ee50,22930.75,1712002973,345
a420f507,42666.78,1712002974,479
db2607b9,43830.15,1712002975,177
2a668eb6,41642.3,1712002976,143
79a1987f,42654.51,1712002977,136
9ce5a4fd,43559.09,1712002978,203
a33d9ffb,11498.97,1712002979,303
7b47ab92,28815.58,1712002980,222
96b253b1,36269.58,1712002981,401
d84d18e4,17040.66,1712002982,427
b241f588,27581.31,1712002983,438
12ebe08d,28820.17,1712002984,271
882fee41,12395.21,1712002985,194
b72d1fca,26617.34,1712002986,418
3ec55de1,45974.1,1712002987,286
a943351f,46905.04,1712002988,490
0e77e04f,25076.12,1712002989,107
5f139be9,30867.78,1712002990,260
827d4465,17607.16,1712002991,119
b11c5781,11461.08,1712002992,146
d010bcc8,17603.98,1712002993,198
09c8834d,35217.71,1712002994,246
40984102,5864.96,1712002995,267
63011dcc,46388.05,1712002996,379
d833799d,2632.06,1712002997,157
159e9f30,20926.15,1712002998,242
bc37105d,5630.34,1712002999,369
93711771,35808.89,1712003000,220
